DATE;DOMAINE;EXPEDITEUR;IP;SPF AUTH;SPF;DKIM;NB MAILS;EMETTEUR;DKIM AUTH
07/02/2022;domain.com;Outlook.com;10.10.10.12;pass;pass;fail;34;MyCompany;pass
07/02/2022;domain.com;Outlook.com;87.253.233.115;pass;fail;fail;5;Inconnu;pass
07/02/2022;domain.com;Outlook.com;209.85.166.43;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.22;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.238.0;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.12;pass;pass;pass;51;MyCompany;pass
07/02/2022;domain.com;Outlook.com;104.47.14.52;softfail;fail;pass;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;209.85.208.42;pass;fail;pass;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.39;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.25;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.58;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.11;pass;pass;pass;86;MyCompany;pass
07/02/2022;domain.com;Outlook.com;10.10.10.11;pass;pass;pass;3;MyCompany;pass
07/02/2022;domain.com;Outlook.com;87.253.233.136;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.45;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;138.68.229.100;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.41.28.25;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.12;pass;pass;fail;2;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.250.237.41;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.214;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;46.105.53.166;softfail;fail;pass;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.189.236.17;pass;fail;fail;3;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.56;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.14;pass;pass;pass;36;MyCompany;pass
07/02/2022;domain.com;Outlook.com;134.122.73.165;softfail;fail;fail;2;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.250.237.33;pass;fail;fail;6;Inconnu;pass
07/02/2022;domain.com;Outlook.com;112.197.2.11;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;10.10.10.11;none;fail;pass;2;MyCompany;none
07/02/2022;domain.com;Outlook.com;185.250.237.36;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.213;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.12;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.54;pass;fail;fail;3;Inconnu;pass
07/02/2022;domain.com;Outlook.com;80.74.64.16;pass;pass;fail;11;test2.com;pass
07/02/2022;domain.com;Outlook.com;185.250.237.47;pass;fail;fail;3;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;10.10.10.13;pass;pass;fail;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;212.227.126.131;none;fail;fail;1;Inconnu;none
07/02/2022;domain.com;Outlook.com;185.41.28.25;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;104.47.56.174;softfail;fail;pass;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;134.122.88.145;softfail;fail;fail;3;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.250.237.6;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;194.2.205.69;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.189.236.31;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.120;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.11;pass;pass;fail;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;87.253.233.137;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.28;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;102.141.210.58;softfail;fail;fail;2;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;10.10.10.12;pass;pass;fail;2;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.189.236.28;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.23;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.13;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;159.196.33.146;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.250.237.5;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.25;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.33;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.11;pass;pass;fail;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.250.237.55;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.50;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.13;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.136;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.16;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.19;pass;pass;pass;2;MyMassMail Solution;pass
07/02/2022;domain.com;Outlook.com;185.189.236.18;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;45.91.135.215;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;10.10.10.12;none;fail;pass;1;MyCompany;none
07/02/2022;domain.com;Outlook.com;10.10.10.12;pass;pass;pass;92;MyCompany;pass
07/02/2022;domain.com;Outlook.com;143.110.180.168;softfail;fail;fail;6;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;10.10.10.13;pass;pass;fail;10;MyCompany;pass
07/02/2022;domain.com;Outlook.com;128.199.173.21;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.250.237.6;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.24;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;104.131.147.4;softfail;fail;fail;6;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.189.236.15;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.13;pass;pass;pass;4;MyCompany;pass
07/02/2022;domain.com;Outlook.com;10.10.10.19;pass;pass;pass;1;MyMassMail Solution;pass
07/02/2022;domain.com;Outlook.com;10.10.10.14;fail;fail;fail;1;MyCompany;fail
07/02/2022;domain.com;Outlook.com;10.10.10.11;pass;pass;fail;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;10.10.10.11;pass;pass;fail;10;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.250.237.5;pass;fail;fail;3;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.14;pass;pass;pass;209;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.189.236.28;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.12;pass;pass;fail;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;85.236.157.8;softfail;fail;pass;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;133.242.48.208;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;87.253.233.122;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;111.92.189.42;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;54.37.131.60;softfail;fail;fail;2;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;209.85.218.54;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.132;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;192.232.246.27;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.239.136;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.23;pass;fail;fail;3;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.25;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.28;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.13;pass;fail;fail;6;Inconnu;pass
07/02/2022;domain.com;Outlook.com;202.191.56.152;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.189.236.15;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.27;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.127;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.13;pass;pass;fail;35;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.189.236.21;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.11;pass;pass;pass;182;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.189.236.19;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.12;pass;pass;pass;204;MyCompany;pass
07/02/2022;domain.com;Outlook.com;10.10.10.12;pass;pass;fail;6;MyCompany;pass
07/02/2022;domain.com;Outlook.com;10.10.10.12;pass;pass;pass;2;MyCompany;pass
07/02/2022;domain.com;Outlook.com;10.10.10.12;temperror;fail;pass;5;MyCompany;temperror
07/02/2022;domain.com;Outlook.com;185.189.236.22;pass;fail;fail;6;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.26;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.128;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.11;pass;pass;fail;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;87.253.233.220;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;209.85.222.44;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.13;pass;pass;pass;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.250.237.55;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.5;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.32;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;195.83.17.95;softfail;fail;fail;8;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;87.253.233.138;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.11;pass;pass;fail;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;10.10.10.11;temperror;fail;pass;1;MyCompany;temperror
07/02/2022;domain.com;Outlook.com;104.47.10.54;softfail;fail;pass;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.189.236.12;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.214;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;43.250.40.60;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.250.237.3;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;80.74.64.16;pass;pass;fail;18;test2.com;pass
07/02/2022;domain.com;Outlook.com;185.250.237.86;pass;fail;fail;7;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.23;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.24;pass;fail;fail;5;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.14;pass;pass;pass;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.250.237.28;pass;fail;fail;3;Inconnu;pass
07/02/2022;domain.com;Outlook.com;217.72.192.74;none;fail;pass;1;Inconnu;none
07/02/2022;domain.com;Outlook.com;185.189.238.255;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.59;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.31;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;192.232.246.27;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.11;temperror;fail;pass;4;MyCompany;temperror
07/02/2022;domain.com;Outlook.com;10.10.10.11;pass;pass;fail;3;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.250.237.32;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.223;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;210.150.6.179;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.189.236.29;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.85;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.129;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;63.250.37.228;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;87.253.233.138;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.13;pass;pass;fail;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;133.242.48.208;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;220.78.50.8;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;10.10.10.13;pass;pass;fail;7;MyCompany;pass
07/02/2022;domain.com;Outlook.com;87.253.233.128;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.125;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.4;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.52;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.55;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.239.136;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.131;pass;fail;fail;5;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.12;pass;pass;pass;40;MyCompany;pass
07/02/2022;domain.com;Outlook.com;87.253.233.138;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.11;pass;pass;fail;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.250.237.50;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;103.217.209.11;softfail;fail;fail;7;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;209.85.167.43;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.135;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;10.10.10.14;pass;pass;pass;78;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.189.236.25;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.56;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.52;pass;fail;fail;3;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.13;pass;pass;fail;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;10.10.10.13;pass;pass;fail;71;MyCompany;pass
07/02/2022;domain.com;Outlook.com;87.253.233.123;pass;fail;fail;3;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.47;pass;fail;fail;3;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.38;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.240.247.234;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.189.236.27;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;209.85.219.174;pass;fail;pass;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;178.33.43.192;none;fail;fail;3;Inconnu;none
07/02/2022;domain.com;Outlook.com;185.250.237.22;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.56;pass;fail;fail;3;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.3;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.237.98.207;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;87.253.233.124;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.135;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;209.85.219.180;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;40.92.71.29;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;46.105.34.233;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.14;pass;pass;fail;67;MyCompany;pass
07/02/2022;domain.com;Outlook.com;87.253.233.129;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.14;pass;pass;fail;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;87.253.233.224;pass;fail;fail;5;Inconnu;pass
07/02/2022;domain.com;Outlook.com;159.65.65.170;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;209.85.160.178;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.57;pass;fail;fail;5;Inconnu;pass
07/02/2022;domain.com;Outlook.com;178.33.43.192;none;fail;fail;5;Inconnu;none
07/02/2022;domain.com;Outlook.com;161.35.115.241;softfail;fail;fail;3;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;87.253.233.139;pass;fail;fail;7;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.221;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.53;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;46.105.34.168;softfail;fail;pass;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;10.10.10.11;none;fail;pass;1;MyCompany;none
07/02/2022;domain.com;Outlook.com;87.253.233.219;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.48;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;209.85.218.51;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.14;pass;pass;fail;7;MyCompany;pass
07/02/2022;domain.com;Outlook.com;10.10.10.14;pass;pass;pass;6;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.250.237.22;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.250.237.47;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.120;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.13;temperror;fail;pass;2;MyCompany;temperror
07/02/2022;domain.com;Outlook.com;102.141.210.58;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.189.236.13;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;138.59.74.154;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;217.70.178.230;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.189.236.26;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;195.191.130.60;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;103.161.229.249;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.189.236.20;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;134.122.73.165;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.250.237.42;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.239.136;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;31.130.206.117;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.250.237.50;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.219;pass;fail;fail;3;Inconnu;pass
07/02/2022;domain.com;Outlook.com;159.89.236.70;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;87.253.233.136;pass;fail;fail;3;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.17;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.126;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.21;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;81.91.189.244;softfail;fail;fail;3;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;87.253.233.127;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;213.55.95.179;softfail;fail;fail;6;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.250.237.27;pass;fail;fail;5;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.233.121;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;10.10.10.13;none;fail;pass;1;MyCompany;none
07/02/2022;domain.com;Outlook.com;133.242.48.208;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;10.10.10.14;pass;pass;fail;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.189.236.64;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.25;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;193.252.22.212;fail;fail;fail;1;Inconnu;fail
07/02/2022;domain.com;Outlook.com;87.253.233.137;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;79.125.183.146;softfail;fail;fail;4;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.250.237.57;pass;fail;fail;5;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.39;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.23;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.237.98.207;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;10.10.10.13;pass;pass;fail;1;MyCompany;pass
07/02/2022;domain.com;Outlook.com;185.189.236.17;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;178.128.220.38;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.250.237.37;pass;fail;fail;6;Inconnu;pass
07/02/2022;domain.com;Outlook.com;199.192.27.221;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.250.237.85;pass;fail;fail;3;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.23;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;193.252.22.210;fail;fail;fail;1;Inconnu;fail
07/02/2022;domain.com;Outlook.com;185.250.237.55;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;87.253.234.123;pass;fail;fail;4;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.250.237.38;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;69.61.134.158;softfail;fail;fail;1;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.250.237.59;pass;fail;fail;1;Inconnu;pass
07/02/2022;domain.com;Outlook.com;185.189.236.16;pass;fail;fail;2;Inconnu;pass
07/02/2022;domain.com;Outlook.com;103.75.184.15;softfail;fail;fail;6;Inconnu;softfail
07/02/2022;domain.com;Outlook.com;185.189.236.11;pass;fail;fail;2;Inconnu;pass
